Time,Time Code,Country Name,Country Code,OECD,"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","GNI per capita, Atlas method (current US$)","GNI, Atlas method (current US$)","Mortality rate, under-5 (per 1,000 live births)","Mortality rate, under-5, female (per 1,000 live births)","Mortality rate, under-5, male (per 1,000 live births)",Current health expenditure (% of GDP)
2015,YR2015,Netherlands,NLD,Yes,83.2,79.9,81.5097561,49300,8.35162E+11,4.1,3.7,4.4,10.32393837
2015,YR2015,New Zealand,NZL,Yes,83.4,79.91,81.61243902,40660,1.87405E+11,5.5,5,6,9.28344345
2015,YR2015,Norway,NOR,Yes,84.2,80.5,82.30487805,93440,4.84805E+11,2.7,2.4,3,10.13146877
2015,YR2015,Poland,POL,Yes,81.6,73.5,77.45121951,13250,5.03183E+11,4.9,4.4,5.3,6.39477158
2015,YR2015,Portugal,PRT,Yes,84.3,78.1,81.12439024,20460,2.11897E+11,3.7,3.3,4,9.31645775
2015,YR2015,Slovak Republic,SVK,Yes,80.2,73.1,76.56341463,17760,96323693602,6.2,5.6,6.8,6.78228903
2015,YR2015,Slovenia,SVN,Yes,83.9,77.8,80.77560976,22270,45948067561,2.6,2.4,2.8,8.49823952
2015,YR2015,Spain,ESP,Yes,85.7,80.1,82.83170732,28460,1.3219E+12,3.3,3,3.6,9.12642574
2015,YR2015,Sweden,SWE,Yes,84.1,80.4,82.20487805,58440,5.72699E+11,2.9,2.6,3.1,10.80418396
2015,YR2015,Switzerland,CHE,Yes,85.1,80.8,82.89756098,86810,7.19021E+11,4.3,3.9,4.6,11.00794983
2015,YR2015,Turkiye,TUR,Yes,79.787,73.498,76.646,11860,9.44501E+11,13,12.2,13.7,4.11690426
2015,YR2015,United Kingdom,GBR,Yes,82.8,79.2,80.95609756,44480,2.89649E+12,4.5,4,4.9,9.75462151
2015,YR2015,United States,USA,Yes,81.2,76.3,78.6902439,56620,1.81589E+13,6.8,6.2,7.4,16.48109245
2014,YR2014,Australia,AUS,Yes,84.4,80.3,82.3,65190,1.53027E+12,4,3.6,4.3,9.84760189
2014,YR2014,Austria,AUT,Yes,84,79.1,81.4902439,50390,4.30664E+11,3.8,3.4,4.1,10.36809158
2014,YR2014,Belgium,BEL,Yes,83.9,78.8,81.28780488,47820,5.36066E+11,4.1,3.6,4.6,10.57526302
2014,YR2014,Canada,CAN,Yes,83.91,79.76,81.78439024,52200,1.84973E+12,5.4,5,5.8,10.25806713
2014,YR2014,Chile,CHL,Yes,82.145,76.736,79.473,14830,2.62315E+11,8.1,7.4,8.8,7.80729866
2014,YR2014,Colombia,COL,Yes,79.139,72.985,76.043,8260,3.85376E+11,16.1,14.3,17.8,7.18553209
2014,YR2014,Costa Rica,CRI,Yes,81.236,76.409,78.774,10250,49647414907,9.3,8.6,10,7.66376162
2014,YR2014,Czechia,CZE,Yes,82,75.8,78.82439024,18900,1.98969E+11,3.1,2.8,3.5,7.59677219
2014,YR2014,Denmark,DNK,Yes,82.8,78.7,80.7,63670,3.59299E+11,4.1,3.7,4.4,10.30918217
2014,YR2014,Estonia,EST,Yes,81.9,72.4,77.03414634,18880,24820276439,3.4,3,3.7,6.36199951
2014,YR2014,Finland,FIN,Yes,84.1,78.4,81.1804878,49420,2.69902E+11,2.6,2.3,2.8,9.78115082
2014,YR2014,France,FRA,Yes,86.1,79.5,82.7195122,43340,2.87405E+12,4.1,3.7,4.5,11.53414917
2014,YR2014,Germany,DEU,Yes,83.6,78.7,81.0902439,47640,3.85831E+12,4,3.6,4.3,11.02219391
2014,YR2014,Greece,GRC,Yes,84.1,78.8,81.38536585,22010,2.39688E+11,4.3,3.9,4.6,7.8914113
2014,YR2014,Hungary,HUN,Yes,79.4,72.3,75.76341463,13560,1.33743E+11,5.4,4.9,5.8,7.04440498
2014,YR2014,Iceland,ISL,Yes,84.5,81.3,82.86097561,48090,15743510973,2.6,2.4,2.8,8.22888947
2014,YR2014,Ireland,IRL,Yes,83.5,79.3,81.34878049,46480,2.16489E+11,3.8,3.5,4.1,9.54538631
2014,YR2014,Israel,ISR,Yes,84.1,80.3,82.15365854,36670,3.01255E+11,4,3.7,4.3,7.12200594
2014,YR2014,Italy,ITA,Yes,85.6,80.7,83.0902439,34910,2.12231E+12,3.6,3.3,3.9,8.86791801
2014,YR2014,Japan,JPN,Yes,86.83,80.5,83.58780488,44440,5.65606E+12,2.8,2.7,3,10.7290144
2014,YR2014,"Korea, Rep.",KOR,Yes,85,78.6,81.72195122,28160,1.42911E+12,3.6,3.3,3.9,6.47438097
2014,YR2014,Latvia,LVA,Yes,79.4,69.1,74.12439024,15340,30580823905,5.5,5.1,5.9,5.46339607
2014,YR2014,Lithuania,LTU,Yes,80.1,69.2,74.51707317,16070,47118071175,5,4.5,5.4,6.19332647
2014,YR2014,Luxembourg,LUX,Yes,85.2,79.4,82.22926829,86760,48264011141,2.8,2.5,3,5.23040915
2014,YR2014,Mexico,MEX,Yes,77.782,71.859,74.797,10640,1.26384E+12,16.8,15,18.4,5.55340958
2014,YR2014,Netherlands,NLD,Yes,83.5,80,81.70731707,51600,8.70314E+11,4.1,3.7,4.5,10.56703758
2014,YR2014,New Zealand,NZL,Yes,83.27,79.73,81.45682927,41690,1.883E+11,5.7,5.1,6.2,9.40168381
2014,YR2014,Norway,NOR,Yes,84.2,80.1,82.1,105070,5.39757E+11,2.8,2.5,3.1,9.34493446
2014,YR2014,Poland,POL,Yes,81.7,73.7,77.60243902,13470,5.12088E+11,5,4.6,5.5,6.38664055
2014,YR2014,Portugal,PRT,Yes,84.4,78,81.12195122,21200,2.2053E+11,3.6,3.3,4,9.3428812
2014,YR2014,Slovak Republic,SVK,Yes,80.5,73.3,76.81219512,18340,99388874028,6.4,5.8,7,6.90780544
2014,YR2014,Slovenia,SVN,Yes,84.1,78.2,81.07804878,23620,48698546435,2.7,2.5,2.9,8.50197601
2014,YR2014,Spain,ESP,Yes,86.2,80.4,83.22926829,29160,1.35526E+12,3.4,3.1,3.6,9.08897781
2014,YR2014,Sweden,SWE,Yes,84.2,80.4,82.25365854,61870,5.99864E+11,2.9,2.6,3.2,10.9479475
2014,YR2014,Switzerland,CHE,Yes,85.4,81.1,83.19756098,88250,7.22614E+11,4.3,4,4.7,10.6164217
2014,YR2014,Turkiye,TUR,Yes,79.623,73.468,76.565,12480,9.7516E+11,13.8,13,14.6,4.32517862
2014,YR2014,United Kingdom,GBR,Yes,83.2,79.5,81.30487805,44590,2.88056E+12,4.5,4.1,5,9.82684326
2014,YR2014,United States,USA,Yes,81.3,76.5,78.84146341,55800,1.77651E+13,6.9,6.2,7.5,16.19240761
2013,YR2013,Australia,AUS,Yes,84.3,80.1,82.14878049,66050,1.52771E+12,4.1,3.8,4.5,8.75082779
2013,YR2013,Austria,AUT,Yes,83.8,78.6,81.13658537,50720,4.30137E+11,3.9,3.5,4.3,10.28574848
2013,YR2013,Belgium,BEL,Yes,83.2,78.1,80.58780488,47900,5.34535E+11,4.2,3.7,4.7,10.54895115
2013,YR2013,Canada,CAN,Yes,83.85,79.74,81.74487805,52800,1.8525E+12,5.5,5.1,5.9,10.41469765
2013,YR2013,Chile,CHL,Yes,82.034,76.579,79.339,15230,2.66743E+11,8.3,7.5,8.9,7.44478321
2013,YR2013,Colombia,COL,Yes,78.972,72.725,75.827,8000,3.69804E+11,16.7,14.8,18.4,7.01724052
2013,YR2013,Costa Rica,CRI,Yes,81.762,77.112,79.403,9840,47131670317,9.6,8.8,10.3,7.68229294
2013,YR2013,Czechia,CZE,Yes,81.3,75.2,78.17560976,19410,2.04098E+11,3.2,2.8,3.5,7.7224946
2013,YR2013,Denmark,DNK,Yes,82.4,78.3,80.3,63200,3.54891E+11,4.1,3.7,4.4,10.32915878
2013,YR2013,Estonia,EST,Yes,81.7,72.8,77.14146341,18140,23904432973,3.6,3.2,4,6.01667261
2013,YR2013,Finland,FIN,Yes,84.1,78,80.97560976,49510,2.69268E+11,2.7,2.4,2.9,9.80534649
2013,YR2013,France,FRA,Yes,85.6,79,82.2195122,43800,2.8909E+12,4.1,3.7,4.5,11.40466881
2013,YR2013,Germany,DEU,Yes,83,78.1,80.4902439,47220,3.80784E+12,4,3.6,4.3,10.99848843
2013,YR2013,Greece,GRC,Yes,84,78.7,81.28536585,22430,2.45896E+11,4.2,3.8,4.5,8.43796444
2013,YR2013,Hungary,HUN,Yes,79.1,72.2,75.56585366,13520,1.33746E+11,5.6,5.1,6.1,7.23183966
2013,YR2013,Iceland,ISL,Yes,83.7,80.5,82.06097561,46960,15205106971,2.6,2.4,2.8,8.17555237
2013,YR2013,Ireland,IRL,Yes,83.1,78.9,80.94878049,43580,2.01525E+11,3.9,3.5,4.2,10.30873108
2013,YR2013,Israel,ISR,Yes,83.9,80.3,82.05609756,35080,2.82746E+11,4.1,3.8,4.4,7.04248762
2013,YR2013,Italy,ITA,Yes,85.2,80.3,82.6902439,35570,2.14231E+12,3.7,3.4,4,8.77543831
2013,YR2013,Japan,JPN,Yes,86.61,80.21,83.33195122,48850,6.22597E+12,2.9,2.7,3.1,10.67438698
2013,YR2013,"Korea, Rep.",KOR,Yes,84.6,78.1,81.27073171,26980,1.36036E+12,3.7,3.4,4,6.24789429
2013,YR2013,Latvia,LVA,Yes,78.9,69.3,73.98292683,14850,29877933907,6.1,5.6,6.5,5.40874767
2013,YR2013,Lithuania,LTU,Yes,79.6,68.5,73.91463415,15340,45363126790,5.1,4.6,5.5,6.12593651
2013,YR2013,Luxembourg,LUX,Yes,83.9,79.8,81.8,85160,46271724216,2.8,2.5,3,5.23557377
2013,YR2013,Mexico,MEX,Yes,77.706,71.814,74.739,10400,1.22018E+12,17.3,15.6,19,5.80923605
2013,YR2013,Netherlands,NLD,Yes,83.2,79.5,81.30487805,51900,8.72102E+11,4.1,3.7,4.5,10.58363628
2013,YR2013,New Zealand,NZL,Yes,83.3,79.6,81.40487805,39950,1.77463E+11,5.8,5.3,6.4,9.36019325
2013,YR2013,Norway,NOR,Yes,83.8,79.8,81.75121951,104830,5.32485E+11,2.9,2.6,3.2,8.92953396
2013,YR2013,Poland,POL,Yes,81.2,73,77,13230,5.03371E+11,5.2,4.7,5.7,6.41485739
2013,YR2013,Portugal,PRT,Yes,84,77.6,80.72195122,21380,2.23594E+11,3.7,3.3,4,9.40486622
2013,YR2013,Slovak Republic,SVK,Yes,80.1,72.9,76.41219512,18270,98900792970,6.5,5.9,7.1,7.52300453
2013,YR2013,Slovenia,SVN,Yes,83.6,77.2,80.32195122,23240,47878543425,2.8,2.6,3,8.74028301
2013,YR2013,Spain,ESP,Yes,86.1,80.2,83.07804878,29230,1.36293E+12,3.5,3.2,3.7,9.06693172
2013,YR2013,Sweden,SWE,Yes,83.8,80.2,81.95609756,61800,5.93346E+11,2.9,2.7,3.2,10.90491486
2013,YR2013,Switzerland,CHE,Yes,85,80.7,82.79756098,90590,7.32809E+11,4.4,4,4.8,10.46214485
2013,YR2013,Turkiye,TUR,Yes,79.398,73.162,76.297,12500,9.56939E+11,14.7,13.9,15.5,4.37099934
2013,YR2013,United Kingdom,GBR,Yes,82.9,79.2,81.00487805,42800,2.745E+12,4.6,4.2,5.1,9.84154701
2013,YR2013,United States,USA,Yes,81.2,76.4,78.74146341,53990,1.70644E+13,7,6.3,7.6,15.98693848
2012,YR2012,Australia,AUS,Yes,84.3,79.9,82.04634146,60270,1.37008E+12,4.3,3.9,4.7,8.67481709
2012,YR2012,Austria,AUT,Yes,83.6,78.4,80.93658537,50100,4.22312E+11,4,3.6,4.4,10.19915581
2012,YR2012,Belgium,BEL,Yes,83.1,77.8,80.38536585,47130,5.23506E+11,4.3,3.8,4.8,10.4796896
2012,YR2012,Canada,CAN,Yes,83.82,79.61,81.66365854,51080,1.7732E+12,5.6,5.2,6,10.51472855
2012,YR2012,Chile,CHL,Yes,81.596,76.379,79.023,14310,2.48216E+11,8.4,7.7,9.1,7.02092028
2012,YR2012,Colombia,COL,Yes,78.787,72.455,75.597,7330,3.35735E+11,17.2,15.3,19,6.74599648
2012,YR2012,Costa Rica,CRI,Yes,81.62,77.009,79.283,9190,43519328869,9.9,9.1,10.7,7.78642273
2012,YR2012,Czechia,CZE,Yes,81.2,75.1,78.07560976,19440,2.04329E+11,3.2,2.8,3.6,6.97858715
2012,YR2012,Denmark,DNK,Yes,82.1,78.1,80.05121951,61650,3.44719E+11,4.1,3.7,4.4,10.5219717
2012,YR2012,Estonia,EST,Yes,81.5,71.4,76.32682927,16760,22169270182,3.9,3.5,4.3,5.83366966
2012,YR2012,Finland,FIN,Yes,83.7,77.7,80.62682927,48970,2.65144E+11,2.8,2.5,3,9.5857954
2012,YR2012,France,FRA,Yes,85.4,78.7,81.96829268,43410,2.85061E+12,4.1,3.7,4.5,11.29740047
2012,YR2012,Germany,DEU,Yes,83.1,78.1,80.53902439,46560,3.74475E+12,4,3.7,4.4,10.85349178
2012,YR2012,Greece,GRC,Yes,83.4,78,80.63414634,23180,2.56057E+11,4,3.7,4.3,8.92415524
2012,YR2012,Hungary,HUN,Yes,78.7,71.6,75.06341463,13080,1.29798E+11,5.7,5.3,6.2,7.40815496
2012,YR2012,Iceland,ISL,Yes,84.3,81.6,82.91707317,40690,13049222442,2.6,2.4,2.8,8.18118858
2012,YR2012,Ireland,IRL,Yes,83.1,78.7,80.84634146,40840,1.87836E+11,4,3.6,4.3,10.62784767
2012,YR2012,Israel,ISR,Yes,83.6,79.9,81.70487805,33020,2.61227E+11,4.3,3.9,4.6,7.08083487
2012,YR2012,Italy,ITA,Yes,84.8,79.8,82.23902439,36220,2.15661E+12,3.8,3.5,4.1,8.78352833
2012,YR2012,Japan,JPN,Yes,86.41,79.94,83.09609756,50060,6.38922E+12,3,2.8,3.2,10.67169094
2012,YR2012,"Korea, Rep.",KOR,Yes,84.2,77.6,80.8195122,25660,1.28799E+12,3.8,3.5,4.2,6.13262033
2012,YR2012,Latvia,LVA,Yes,78.9,68.9,73.77804878,13800,28075401699,6.6,6.1,7.2,5.41047668
2012,YR2012,Lithuania,LTU,Yes,79.6,68.4,73.86341463,14100,42141478824,5.2,4.7,5.6,6.2759347
2012,YR2012,Luxembourg,LUX,Yes,83.8,79.1,81.39268293,87950,46699278902,2.8,2.5,3,5.29404306
2012,YR2012,Mexico,MEX,Yes,77.535,71.651,74.574,10180,1.17835E+12,17.9,16.2,19.6,5.66522121
2012,YR2012,Netherlands,NLD,Yes,83,79.3,81.10487805,51500,8.62906E+11,4.2,3.8,4.6,10.53898716
2012,YR2012,New Zealand,NZL,Yes,83.2,79.7,81.40731707,36700,1.61786E+11,6,5.4,6.5,9.65163612
2012,YR2012,Norway,NOR,Yes,83.5,79.5,81.45121951,99750,5.00599E+11,3,2.7,3.3,8.77787971
2012,YR2012,Poland,POL,Yes,81.1,72.6,76.74634146,13090,4.98148E+11,5.4,4.9,5.9,6.22393656
2012,YR2012,Portugal,PRT,Yes,83.6,77.3,80.37317073,21170,2.22547E+11,3.7,3.3,4,9.65393257
2012,YR2012,Slovak Republic,SVK,Yes,79.9,72.5,76.1097561,17830,96425478157,6.7,6,7.3,7.56544065
2012,YR2012,Slovenia,SVN,Yes,83.3,77.1,80.12439024,23260,47858307549,2.9,2.7,3.2,8.71509933
2012,YR2012,Spain,ESP,Yes,85.5,79.5,82.42682927,29540,1.38179E+12,3.6,3.3,3.8,9.15419865
2012,YR2012,Sweden,SWE,Yes,83.6,79.9,81.70487805,59090,5.6253E+11,3,2.7,3.2,10.7351532
2012,YR2012,Switzerland,CHE,Yes,84.9,80.6,82.69756098,86720,6.93481E+11,4.4,4.1,4.8,10.24875641
2012,YR2012,Turkiye,TUR,Yes,78.838,72.517,75.678,11860,8.92785E+11,15.8,15,16.5,4.44444656
2012,YR2012,United Kingdom,GBR,Yes,82.8,79.1,80.90487805,41810,2.6635E+12,4.8,4.3,5.3,9.93235588
2012,YR2012,United States,USA,Yes,81.2,76.4,78.74146341,52790,1.65712E+13,7.1,6.4,7.7,16.11693954
2011,YR2011,Australia,AUS,Yes,84.2,79.7,81.89512195,50400,1.12584E+12,4.5,4.1,5,8.53956795
2011,YR2011,Austria,AUT,Yes,83.8,78.3,80.98292683,50700,4.25423E+11,4.2,3.8,4.6,10.02613258
2011,YR2011,Belgium,BEL,Yes,83.3,78,80.58536585,46490,5.13216E+11,4.4,3.8,4.9,10.36337948
2011,YR2011,Canada,CAN,Yes,83.68,79.39,81.48268293,47190,1.62045E+12,5.7,5.2,6.1,10.40782261
2011,YR2011,Chile,CHL,Yes,81.684,76.451,79.11,11970,2.05609E+11,8.5,7.8,9.2,6.7717886
2011,YR2011,Colombia,COL,Yes,78.548,72.141,75.32,6370,2.88424E+11,17.8,15.8,19.7,6.78076839
2011,YR2011,Costa Rica,CRI,Yes,81.711,77.048,79.348,8020,37512155049,10.2,9.3,11.1,8.12197685
2011,YR2011,Czechia,CZE,Yes,81.1,74.8,77.87317073,19460,2.04242E+11,3.3,2.9,3.7,6.92782736
2011,YR2011,Denmark,DNK,Yes,81.9,77.8,79.8,61990,3.45317E+11,4.1,3.7,4.4,10.40702915
2011,YR2011,Estonia,EST,Yes,81.3,71.4,76.22926829,15840,21027127913,4.2,3.8,4.6,5.81930256
2011,YR2011,Finland,FIN,Yes,83.8,77.3,80.47073171,50260,2.70805E+11,2.9,2.6,3.1,9.22303009
2011,YR2011,France,FRA,Yes,85.7,78.7,82.11463415,44440,2.90406E+12,4.2,3.7,4.5,11.18497562
2011,YR2011,Germany,DEU,Yes,83.1,77.9,80.43658537,47320,3.79877E+12,4.1,3.7,4.5,10.77848625
2011,YR2011,Greece,GRC,Yes,83.6,78,80.73170732,24560,2.72747E+11,3.9,3.6,4.2,9.19330311
2011,YR2011,Hungary,HUN,Yes,78.7,71.2,74.85853659,13250,1.32173E+11,5.9,5.4,6.3,7.4782691
2011,YR2011,Iceland,ISL,Yes,84.1,80.7,82.35853659,37610,11996825835,2.6,2.4,2.8,8.20293236
2011,YR2011,Ireland,IRL,Yes,83,78.6,80.74634146,42270,1.93592E+11,4.1,3.7,4.4,10.6313448
2011,YR2011,Israel,ISR,Yes,83.5,79.9,81.65609756,32320,2.51004E+11,4.4,4.1,4.7,6.9564743
2011,YR2011,Italy,ITA,Yes,84.8,79.7,82.18780488,37980,2.25497E+12,3.9,3.5,4.2,8.77413177
2011,YR2011,Japan,JPN,Yes,85.9,79.44,82.59121951,47470,6.06794E+12,3.2,3,3.4,10.48780155
2011,YR2011,"Korea, Rep.",KOR,Yes,84,77.3,80.56829268,23590,1.17785E+12,4,3.6,4.3,6.00844383
2011,YR2011,Latvia,LVA,Yes,78.8,68.6,73.57560976,12740,26237874101,7.2,6.6,7.8,5.72401047
2011,YR2011,Lithuania,LTU,Yes,79.3,68.1,73.56341463,13320,40322490383,5.5,5,6,6.48781538
2011,YR2011,Luxembourg,LUX,Yes,83.6,78.5,80.98780488,79210,41055751223,2.8,2.5,3.1,5.95225334
2011,YR2011,Mexico,MEX,Yes,77.311,71.451,74.365,9430,1.07697E+12,18.5,16.7,20.2,5.51883602
2011,YR2011,Netherlands,NLD,Yes,83.1,79.4,81.20487805,53650,8.95666E+11,4.3,3.9,4.7,10.23357868
2011,YR2011,New Zealand,NZL,Yes,83,79.4,81.15609756,32220,1.41234E+11,6.1,5.5,6.7,9.51987362
2011,YR2011,Norway,NOR,Yes,83.6,79.1,81.29512195,90920,4.50318E+11,3.1,2.8,3.5,8.78868103
2011,YR2011,Poland,POL,Yes,81.1,72.5,76.69512195,12810,4.8773E+11,5.7,5.1,6.2,6.2400856
2011,YR2011,Portugal,PRT,Yes,83.8,77.3,80.47073171,22770,2.40358E+11,3.7,3.4,4.1,9.73071671
2011,YR2011,Slovak Republic,SVK,Yes,79.8,72.3,75.95853659,17590,94961268416,6.8,6.1,7.5,7.33012152
2011,YR2011,Slovenia,SVN,Yes,83.3,76.8,79.97073171,24630,50552250603,3.1,2.8,3.3,8.53639603
2011,YR2011,Spain,ESP,Yes,85.6,79.5,82.47560976,31020,1.44974E+12,3.7,3.4,4,9.16797066
2011,YR2011,Sweden,SWE,Yes,83.8,79.9,81.80243902,56700,5.35794E+11,3,2.7,3.3,10.41646671
2011,YR2011,Switzerland,CHE,Yes,85,80.5,82.69512195,81330,6.43485E+11,4.5,4.1,4.9,10.0191288
2011,YR2011,Turkiye,TUR,Yes,78.144,71.779,74.941,11200,8.3074E+11,16.9,16,17.7,4.6530509
2011,YR2011,United Kingdom,GBR,Yes,83,79,80.95121951,41180,2.60494E+12,5,4.4,5.5,9.91592121
2011,YR2011,United States,USA,Yes,81.1,76.3,78.64146341,50620,1.57738E+13,7.2,6.5,7.9,16.13764381
2010,YR2010,Australia,AUS,Yes,84,79.5,81.69512195,46740,1.0297E+12,4.8,4.3,5.2,8.42325497
2010,YR2010,Austria,AUT,Yes,83.5,77.8,80.5804878,49750,4.16108E+11,4.3,3.9,4.8,10.22101879
2010,YR2010,Belgium,BEL,Yes,83,77.5,80.18292683,47080,5.13017E+11,4.5,3.9,5,10.2022934
2010,YR2010,Canada,CAN,Yes,83.54,79.21,81.32219512,44490,1.51274E+12,5.7,5.3,6.2,10.70161057
2010,YR2010,Chile,CHL,Yes,81.213,75.734,78.501,10820,1.84061E+11,8.7,7.9,9.4,6.77489376
2010,YR2010,Colombia,COL,Yes,78.301,71.817,75.033,5680,2.54731E+11,18.4,16.4,20.3,7.07130098
2010,YR2010,Costa Rica,CRI,Yes,81.083,76.34,78.67,7190,33244464039,10.5,9.6,11.4,8.02937698
2010,YR2010,Czechia,CZE,Yes,80.6,74.4,77.42439024,19400,2.03242E+11,3.4,3,3.8,6.87530422
2010,YR2010,Denmark,DNK,Yes,81.2,77.1,79.1,61220,3.39645E+11,4.1,3.8,4.5,10.60774708
2010,YR2010,Estonia,EST,Yes,80.5,70.6,75.42926829,14580,19414782061,4.6,4.1,5,6.32313585
2010,YR2010,Finland,FIN,Yes,83.2,76.7,79.87073171,49750,2.66818E+11,3,2.7,3.3,9.14202785
2010,YR2010,France,FRA,Yes,85.3,78.2,81.66341463,43970,2.85958E+12,4.2,3.8,4.6,11.22560215
2010,YR2010,Germany,DEU,Yes,82.6,77.5,79.98780488,44680,3.65393E+12,4.2,3.8,4.6,11.09592915
2010,YR2010,Greece,GRC,Yes,83,77.9,80.38780488,27610,3.07084E+11,3.9,3.6,4.2,9.59662342
2010,YR2010,Hungary,HUN,Yes,78.1,70.5,74.20731707,13260,1.32603E+11,6,5.5,6.5,7.44544077
2010,YR2010,Iceland,ISL,Yes,84.1,79.8,81.89756098,36270,11536004234,2.7,2.5,2.9,8.36173058
2010,YR2010,Ireland,IRL,Yes,83.1,78.5,80.74390244,44990,2.05178E+11,4.2,3.8,4.5,10.5258255
2010,YR2010,Israel,ISR,Yes,83.6,79.7,81.60243902,30280,2.3083E+11,4.6,4.2,4.9,6.99706697
2010,YR2010,Italy,ITA,Yes,84.7,79.5,82.03658537,37960,2.25011E+12,4,3.6,4.3,8.91602039
2010,YR2010,Japan,JPN,Yes,86.3,79.55,82.84268293,43910,5.62343E+12,3.2,3,3.4,9.0630064
2010,YR2010,"Korea, Rep.",KOR,Yes,83.6,76.8,80.11707317,22290,1.1044E+12,4.1,3.8,4.4,5.91734409
2010,YR2010,Latvia,LVA,Yes,78.4,68.8,73.48292683,12650,26542027143,7.8,7.1,8.4,6.097435
2010,YR2010,Lithuania,LTU,Yes,78.8,68,73.26829268,12570,38943472384,6,5.5,6.6,6.81462288
2010,YR2010,Luxembourg,LUX,Yes,83.5,77.9,80.63170732,77640,39360108102,2.8,2.6,3.1,6.66263008
2010,YR2010,Mexico,MEX,Yes,77.117,71.295,74.19,9170,1.0315E+12,19.2,17.3,21,5.73688889
2010,YR2010,Netherlands,NLD,Yes,82.7,78.8,80.70243902,53430,8.87702E+11,4.4,4,4.8,10.15508747
2010,YR2010,New Zealand,NZL,Yes,82.8,79.1,80.90487805,29670,1.2908E+11,6.2,5.6,6.8,9.59277534
2010,YR2010,Norway,NOR,Yes,83.2,78.9,80.99756098,88940,4.3486E+11,3.3,2.9,3.6,8.90553188
2010,YR2010,Poland,POL,Yes,80.6,72.1,76.24634146,12670,4.82155E+11,6,5.4,6.5,6.4122324
2010,YR2010,Portugal,PRT,Yes,82.1,76.1,79.02682927,23030,2.43471E+11,3.8,3.4,4.2,10.03250504
2010,YR2010,Slovak Republic,SVK,Yes,78.8,71.6,75.11219512,17620,95006435193,7,6.3,7.7,7.69692326
2010,YR2010,Slovenia,SVN,Yes,82.7,76.3,79.42195122,24620,50427467374,3.2,3,3.5,8.56503296
2010,YR2010,Spain,ESP,Yes,84.7,78.7,81.62682927,31970,1.48908E+12,3.8,3.5,4.1,9.11891174
2010,YR2010,Sweden,SWE,Yes,83.5,79.5,81.45121951,54630,5.12315E+11,3.1,2.8,3.3,8.31963825
2010,YR2010,Switzerland,CHE,Yes,84.5,80.1,82.24634146,79040,6.18488E+11,4.6,4.2,4.9,9.94159698
2010,YR2010,Turkiye,TUR,Yes,78.221,71.927,75.069,10370,7.59057E+11,18.1,17.2,19,5.02053452
2010,YR2010,United Kingdom,GBR,Yes,82.4,78.5,80.40243902,41900,2.63013E+12,5.2,4.7,5.7,9.95166206
2010,YR2010,United States,USA,Yes,81,76.2,78.54146341,49150,1.5202E+13,7.3,6.6,8,16.19557953
2009,YR2009,Australia,AUS,Yes,83.9,79.3,81.54390244,44080,9.56093E+11,5,4.5,5.5,8.55233955
2009,YR2009,Austria,AUT,Yes,83.2,77.6,80.33170732,49150,4.10113E+11,4.5,4,4.9,10.22582531
2009,YR2009,Belgium,BEL,Yes,82.8,77.4,80.03414634,46980,5.07226E+11,4.6,4,5.1,10.32117939
2009,YR2009,Canada,CAN,Yes,83.33,78.91,81.06609756,43230,1.45375E+12,5.8,5.3,6.2,10.71909046
2009,YR2009,Chile,CHL,Yes,81.481,75.941,78.741,9980,1.67943E+11,8.8,8,9.6,7.20918465
2009,YR2009,Colombia,COL,Yes,78.054,71.487,74.742,5190,2.30155E+11,19,16.9,21,7.31134653
2009,YR2009,Costa Rica,CRI,Yes,81.236,76.216,78.672,6480,29557534192,10.7,9.8,11.7,7.86019135
2009,YR2009,Czechia,CZE,Yes,80.1,74.2,77.07804878,18840,1.96751E+11,3.5,3.1,4,7.24880648
2009,YR2009,Denmark,DNK,Yes,80.8,76.5,78.59756098,60090,3.31855E+11,4.2,3.8,4.6,10.67432022
2009,YR2009,Estonia,EST,Yes,80.1,69.8,74.82439024,14570,19437433582,5,4.5,5.5,6.54903364
2009,YR2009,Finland,FIN,Yes,83.1,76.5,79.7195122,48950,2.61355E+11,3.2,2.9,3.5,9.16122341
2009,YR2009,France,FRA,Yes,85,78,81.41463415,44070,2.85151E+12,4.3,3.8,4.7,11.28756237
2009,YR2009,Germany,DEU,Yes,82.5,77.3,79.83658537,43660,3.57576E+12,4.3,3.8,4.7,11.23791218
2009,YR2009,Greece,GRC,Yes,82.8,77.7,80.18780488,29420,3.26788E+11,3.9,3.6,4.2,9.40688515
2009,YR2009,Hungary,HUN,Yes,77.9,70.1,73.90487805,13410,1.34448E+11,6.2,5.7,6.7,7.21973991
2009,YR2009,Iceland,ISL,Yes,83.8,79.8,81.75121951,41860,13331237721,2.7,2.5,2.9,8.77518463
2009,YR2009,Ireland,IRL,Yes,82.7,77.8,80.1902439,46810,2.12293E+11,4.3,3.9,4.7,10.52275753
2009,YR2009,Israel,ISR,Yes,83.3,79.6,81.40487805,27940,2.09114E+11,4.7,4.4,5.1,7.04995871
2009,YR2009,Italy,ITA,Yes,84.3,79.1,81.63658537,37990,2.24499E+12,4.1,3.7,4.4,8.95162296
